Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 33_level_0_Matches,Team,Unnamed: 1_level_0_Nation_stats_keeper_9,Unnamed: 2_level_0_Pos_stats_keeper_9,Unnamed: 3_level_0_Age_stats_keeper_9,Playing Time_MP_stats_keeper_9,Playing Time_Min_stats_keeper_9,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKsv,Unnamed: 23_level_0_Matches,Team_stats_keeper_9,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 1_level_0_Nation_stats_shooting_9,Unnamed: 2_level_0_Pos_stats_shooting_9,Unnamed: 3_level_0_Age_stats_shooting_9,Unnamed: 4_level_0_90s_stats_shooting_9,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Expected_xG_stats_shooting_9,Expected_npxG_stats_shooting_9,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 22_level_0_Matches,Team_stats_shooting_9,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Off,Outcomes_Blocks,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 17_level_0_Int,Unnamed: 18_level_0_Tkl+Int,Unnamed: 19_level_0_Clr,Unnamed: 20_level_0_Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_CrdY_stats_misc_9,Performance_CrdR_stats_misc_9,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 4_level_0_MP,Playing Time_Starts_stats_keeper_9,Playing Time_90s_stats_keeper_9,Penalty Kicks_PKA,Penalty Kicks_PKm,Penalty Kicks_Save%,Standard_PKatt,Unnamed: 5_level_0_Att,Outcomes_Cmp,Performance_Crs,Performance_Int,Performance_TklW
Robin Olsen,se SWE,GK,34,4.0,1,226,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Aston Villa,se SWE,GK,34.0,N/a,226.0,6.0,2.39,14.0,8.0,64.3,1.0,0.0,0.0,1.0,100.0,1.0,0.0,Matches,Aston Villa,0.0,0.0,0.0,6.3,0.4,0.3,0.12,19.0,54.0,35.2,75.0,1.0,42.7,35.9,26.0,84.6,60.0,40.0,3.0,7.5,0.0,0.0,8.6,se SWE,GK,34.0,2.5,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,0.0,0.0,0.0,N/a,0.0,0.0,Matches,Aston Villa,65.0,101.0,64.4,2083.0,1590.0,11.0,11.0,100.0,32.0,32.0,100.0,22.0,58.0,37.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,65.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,110.0,94.0,109.0,1.0,0.0,0.0,110.0,0.0,0.0,N/a,0.0,N/a,50.0,270.0,132.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,57,6.6,1,90,1,3,45,26,0.75,2,6,-4,-1.59,-1.90,2.5,5.5,-2.9,-1.17,-1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,N/a,4,1.0,2.5,1.0,0.0,0.0,0.0,N/a,N/a,N/a,N/a,N/a
Ross Barkley,eng ENG,MF,30,N/a,3,581,6.5,3,1,4,3,0,0,3,0,1.8,1.8,0.6,2.4,15,36,10,0.46,0.15,0.62,0.46,0.62,0.27,0.10,0.37,0.27,0.37,Matches,Aston Villa,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,MF,30.0,6.5,3.0,16.0,5.0,31.3,2.48,0.77,0.19,0.6,14.2,0.0,0.0,1.8,1.8,0.11,1.2,1.2,Matches,Aston Villa,337.0,395.0,85.3,5232.0,1260.0,176.0,201.0,87.6,142.0,155.0,91.6,13.0,20.0,65.0,1.0,0.6,0.4,0.4,9.0,32.0,6.0,0.0,36.0,381.0,13.0,11.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,18.0,2.78,15.0,1.0,2.0,0.0,0.0,0.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,4.0,10.0,0.0,9.0,14.0,64.3,5.0,9.0,3.0,6.0,10.0,24.0,5.0,0.0,464.0,17.0,75.0,275.0,121.0,19.0,464.0,16.0,12.0,75.0,4.0,25.0,277.0,1560.0,733.0,15.0,15.0,2.0,7.0,8.0,328.0,10.0,29,17.0,3,85,2,17,19,4,1.75,10,10,0,0.00,-0.22,11.7,6.2,+5.5,+0.85,+0.84,3.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,43.0,6.0,4.0,60.0,20,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Sil Swinkels,nl NED,DF,20,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Aston Villa,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,0,0,N/a,5,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Squad Total,N/a,N/a,27.0,38.0,418,3420,38.0,56,45,101,53,3,6,76,4,56.1,51.3,41.7,93.0,720,1344,1331,1.47,1.18,2.66,1.39,2.58,1.48,1.10,2.57,1.35,2.45,N/a,Aston Villa,N/a,N/a,27.0,N/a,3420.0,51.0,1.34,156.0,104.0,68.6,19.0,9.0,10.0,9.0,23.7,3.0,1.0,N/a,Aston Villa,1.0,2.0,0.0,52.1,0.32,1.1,0.03,181.0,474.0,38.2,1182.0,133.0,29.5,35.9,299.0,41.8,35.1,538.0,59.0,11.0,35.0,0.92,8.6,N/a,N/a,27.0,38.0,56.0,478.0,159.0,33.3,12.58,4.18,0.11,0.33,16.3,12.0,3.0,56.1,51.3,0.11,-0.1,1.7,N/a,Aston Villa,14701.0,17797.0,82.6,252637.0,88182.0,6778.0,7510.0,90.3,6555.0,7386.0,88.7,1088.0,2065.0,52.7,45.0,41.7,36.9,3.3,358.0,1137.0,319.0,56.0,1344.0,16044.0,1698.0,583.0,95.0,58.0,604.0,497.0,230.0,148.0,24.0,1.0,55.0,346.0,849.0,22.34,602.0,85.0,51.0,58.0,39.0,14.0,102.0,2.68,80.0,7.0,3.0,6.0,4.0,2.0,637.0,372.0,293.0,249.0,95.0,310.0,546.0,56.8,236.0,329.0,107.0,222.0,240.0,877.0,788.0,43.0,21699.0,2646.0,7301.0,9257.0,5362.0,951.0,21693.0,726.0,327.0,45.0,299.0,41.2,12334.0,68906.0,36242.0,720.0,448.0,212.0,508.0,386.0,14423.0,1331.0,90,100,418,80,246,170,23,170,1.74,58,51,+7,+0.18,N/a,56.1,50.1,+5.9,+0.16,N/a,76.0,4.0,2.0,406.0,499.0,55.0,6.0,3.0,0.0,1418.0,378.0,423.0,47.2,38,38.0,38.0,2.0,0.0,33.3,6.0,N/a,N/a,N/a,N/a,N/a
Tyrone Mings,eng ENG,DF,31,N/a,12,1120,12.4,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,7,40,1,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches,Aston Villa,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,DF,31.0,12.4,0.0,9.0,1.0,11.1,0.72,0.08,0.0,0.0,11.8,0.0,0.0,0.8,0.8,0.09,-0.8,-0.8,Matches,Aston Villa,596.0,676.0,88.2,10642.0,3364.0,234.0,256.0,91.4,323.0,342.0,94.4,34.0,64.0,53.1,0.0,0.2,0.2,-0.2,3.0,48.0,5.0,0.0,40.0,630.0,46.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,1.45,15.0,0.0,0.0,1.0,1.0,1.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,6.0,1.0,0.0,2.0,2.0,100.0,0.0,13.0,11.0,2.0,7.0,14.0,61.0,1.0,794.0,146.0,405.0,346.0,47.0,17.0,794.0,3.0,2.0,66.7,1.0,33.3,484.0,2662.0,1365.0,7.0,13.0,1.0,3.0,1.0,532.0,1.0,80,32.7,12,81,9,2,73,13,2.29,26,11,+15,+1.21,+1.52,23.5,13.1,+10.5,+0.84,+1.02,1.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,38.0,27.0,22.0,55.1,14,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Youri Tielemans,be BEL,MF,27,N/a,35,3026,33.6,3,7,10,3,0,1,4,0,3.3,2.5,7.0,9.5,39,235,48,0.09,0.21,0.30,0.09,0.30,0.10,0.21,0.31,0.07,0.28,Matches,Aston Villa,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,be BEL,MF,27.0,33.6,3.0,40.0,12.0,30.0,1.19,0.36,0.08,0.25,20.1,0.0,0.0,3.3,2.5,0.06,-0.3,0.5,Matches,Aston Villa,1694.0,2061.0,82.2,29049.0,10244.0,787.0,876.0,89.8,737.0,844.0,87.3,140.0,259.0,54.1,7.0,7.0,5.7,0.0,60.0,229.0,38.0,4.0,235.0,1847.0,207.0,98.0,24.0,8.0,119.0,2.0,85.0,63.0,8.0,1.0,7.0,37.0,122.0,3.63,79.0,31.0,3.0,6.0,2.0,1.0,12.0,0.36,9.0,3.0,0.0,0.0,0.0,0.0,84.0,58.0,32.0,44.0,8.0,40.0,73.0,54.8,33.0,38.0,16.0,22.0,23.0,107.0,47.0,4.0,2385.0,103.0,479.0,1366.0,565.0,45.0,2384.0,61.0,31.0,50.8,19.0,31.1,1288.0,5561.0,2551.0,39.0,26.0,9.0,31.0,29.0,1667.0,48.0,84,88.5,35,86,27,1,29,0,1.67,53,46,+7,+0.21,+0.21,51.2,43.6,+7.5,+0.22,+0.59,4.0,0.0,0.0,41.0,56.0,0.0,0.0,0.0,0.0,145.0,22.0,18.0,55.0,36,N/a,N/a,N/a,N/a,N/a,1.0,N/a,N/a,N/a,N/a,N/a
N/a,N/a,N/a,N/a,N/a,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,N/a,Aston Villa,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Adam Smith,eng ENG,DF,33,N/a,19,1590,17.7,0,0,0,0,0,0,7,0,0.7,0.7,0.4,1.1,15,49,34,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,Bournemouth,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,DF,33.0,17.7,0.0,3.0,0.0,0.0,0.17,0.0,0.0,N/a,16.9,0.0,0.0,0.7,0.7,0.22,-0.7,-0.7,Matches,Bournemouth,514.0,679.0,75.7,8452.0,2723.0,244.0,275.0,88.7,222.0,279.0,79.6,32.0,89.0,36.0,0.0,0.4,0.7,-0.4,8.0,49.0,10.0,5.0,49.0,550.0,128.0,9.0,1.0,2.0,33.0,119.0,0.0,0.0,0.0,0.0,1.0,15.0,23.0,1.3,17.0,1.0,1.0,0.0,3.0,1.0,2.0,0.11,1.0,0.0,0.0,0.0,1.0,0.0,24.0,12.0,11.0,7.0,6.0,14.0,27.0,51.9,13.0,13.0,5.0,8.0,15.0,39.0,49.0,1.0,825.0,41.0,240.0,394.0,197.0,8.0,825.0,16.0,6.0,37.5,7.0,43.8,366.0,1552.0,711.0,15.0,18.0,1.0,13.0,7.0,403.0,34.0,64,46.5,19,75,7,6,28,1,1.48,25,18,+7,+0.40,+0.15,29.7,18.9,+10.8,+0.61,+0.38,7.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,50.0,14.0,15.0,48.3,25,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Alex Scott,eng ENG,MF,20,N/a,8,755,8.4,0,0,0,0,0,0,3,0,0.7,0.7,0.9,1.6,15,52,33,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.19,0.09,0.19,Matches,Bournemouth,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,MF,20.0,8.4,0.0,15.0,6.0,40.0,1.79,0.72,0.0,0.0,21.1,1.0,0.0,0.7,0.7,0.05,-0.7,-0.7,Matches,Bournemouth,286.0,342.0,83.6,4583.0,1359.0,142.0,159.0,89.3,112.0,121.0,92.6,20.0,35.0,57.1,0.0,0.9,1.0,-0.9,12.0,41.0,5.0,1.0,52.0,317.0,23.0,10.0,2.0,4.0,7.0,1.0,5.0,3.0,0.0,0.0,2.0,6.0,29.0,3.45,19.0,2.0,0.0,2.0,3.0,3.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,11.0,8.0,8.0,19.0,42.0,45.2,23.0,17.0,4.0,13.0,10.0,37.0,15.0,0.0,485.0,24.0,90.0,257.0,144.0,18.0,485.0,26.0,6.0,23.1,13.0,50.0,247.0,1401.0,663.0,15.0,10.0,3.0,23.0,8.0,294.0,33.0,38,22.1,8,59,0,12,24,1,1.35,10,8,+2,+0.24,-0.10,12.0,10.0,+1.9,+0.23,-0.23,3.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,0.0,52.0,7.0,7.0,50.0,20,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Antoine Semenyo,gh GHA,FW,24,N/a,36,3203,35.6,11,5,16,11,0,0,9,0,10.0,10.0,5.8,15.8,140,109,282,0.31,0.14,0.45,0.31,0.45,0.28,0.16,0.44,0.28,0.44,Matches,Bournemouth,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,gh GHA,FW,24.0,35.6,11.0,125.0,40.0,32.0,3.51,1.12,0.09,0.28,17.0,0.0,0.0,10.0,10.0,0.08,1.0,1.0,Matches,Bournemouth,821.0,1119.0,73.4,11674.0,2915.0,501.0,586.0,85.5,252.0,334.0,75.4,37.0,97.0,38.1,5.0,5.8,4.3,-0.8,46.0,49.0,45.0,8.0,109.0,1049.0,60.0,4.0,9.0,6.0,59.0,53.0,3.0,0.0,1.0,0.0,10.0,40.0,132.0,3.71,85.0,4.0,21.0,15.0,5.0,2.0,13.0,0.37,7.0,1.0,2.0,1.0,2.0,0.0,55.0,35.0,17.0,25.0,13.0,16.0,43.0,37.2,27.0,67.0,9.0,58.0,11.0,66.0,39.0,2.0,1653.0,46.0,206.0,573.0,909.0,191.0,1653.0,135.0,69.0,51.1,57.0,42.2,979.0,7353.0,3581.0,140.0,69.0,67.0,84.0,77.0,1140.0,282.0,87,93.7,36,88,28,1,26,0,1.43,53,41,+12,+0.34,+0.34,57.8,43.8,+14.0,+0.39,-0.25,9.0,0.0,0.0,73.0,37.0,15.0,1.0,0.0,0.0,158.0,66.0,76.0,46.5,37,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
Archie Harris,wls WAL,DF,19,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Matches,Bournemouth,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,0,0,N/a,2,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
Ben Winterburn,eng ENG,"MF,FW",19,N/a,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Bournemouth,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,eng ENG,"MF,FW",19.0,0.3,0.0,0.0,0.0,N/a,0.0,0.0,N/a,N/a,N/a,0.0,0.0,0.0,0.0,N/a,0.0,0.0,Matches,Bournemouth,5.0,7.0,71.4,93.0,44.0,2.0,3.0,66.7,3.0,4.0,75.0,0.0,0.0,N/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,5.0,2.0,1.0,9.0,0.0,0.0,N/a,0.0,N/a,6.0,50.0,40.0,2.0,0.0,1.0,0.0,0.0,6.0,2.0,6,0.7,0,N/a,0,4,6,16,2.00,2,0,+2,+7.50,+7.23,1.3,0.2,+1.1,+4.13,+3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,4,N/a,N/a,N/a,N/a,N/a,0.0,N/a,N/a,N/a,N/a,N/a
